DAY,Node,Call Drop%,Call Drops
12/1/2021,CZEAZZZZZ,0.26,1754
12/1/2021,CZAHFZZZZ,0.77,717
12/1/2021,CZAHHZZZZ,3.36,527
12/1/2021,CCZAHHZZZ,0.23,222
12/1/2021,CZAICZZZZ,2.48,1425
12/1/2021,CZAIDZZZZ,7.01,15661
12/1/2021,CZAAEZZZZ,0.18,750
12/1/2021,CZFEHZZZZ,0.13,1745
12/1/2021,CZAABZZZZ,1.58,3929
12/1/2021,CCZAABZZZ,0.34,2031
12/1/2021,CZAEBZZZZ,1.58,2518
12/1/2021,CCZAEBZZZ,0.24,527
12/1/2021,CZAADZZZZ,0.34,950
12/1/2021,CZAACZZZZ,0.74,2472
12/1/2021,CZAZCZZZZ,1.4,3101
12/1/2021,CCZAZCZZZ,0.31,1313
12/1/2021,CZCACZZZZ,0.7,436
12/1/2021,CCZCACZZZ,0.19,227
12/1/2021,CZAZGZZZZ,0.45,8510
12/1/2021,CZAGEZZZZ,0.76,1859
12/1/2021,CZGABZZZZ,0.3,1653
12/1/2021,CCZGABZZZ,0.15,2878
12/1/2021,CZGBCZZZZ,2.11,5708
12/1/2021,CCZGBCZZZ,0.21,1431
12/1/2021,CZFEBZZZZ,0.92,7587
12/1/2021,CZGCAZZZZ,1.25,2423
12/1/2021,CCZGCAZZZ,0.08,922
12/1/2021,CZGBEZZZZ,1.18,4819
12/1/2021,CCZGBEZZZ,0.17,3690
12/1/2021,CZGBFZZZZ,0.19,3525
12/1/2021,CZGCCZZZZ,0.8,1123
12/1/2021,CZAAAZZZZ,2.48,3219
12/1/2021,CCZAAAZZZ,0.22,2328
12/1/2021,CZAHDZZZZ,1.77,3954
12/1/2021,CZAZHZZZZ,0.62,7910
12/1/2021,CZAAZZZZZ,0.51,5975
12/1/2021,CZAAIZZZZ,0.34,1535
12/1/2021,CZAZFZZZZ,0.94,4211
12/1/2021,CCZAZFZZZ,0.19,1014
12/1/2021,CZCZCZZZZ,1.27,3305
12/1/2021,CCZCZCZZZ,0.36,4654
12/1/2021,CZHZHZZZZ,0.44,2468
12/1/2021,CZHZIZZZZ,1.05,3987
12/1/2021,CCZHZIZZZ,0.16,1711
12/1/2021,CZHZDZZZZ,0.24,3625
12/1/2021,CZGEFZZZZ,0.36,1458
12/1/2021,CCZGEFZZZ,0.17,5168
12/1/2021,CZHZAZZZZ,0.31,428
12/1/2021,CZGFCZZZZ,0.57,2565
12/1/2021,CZHAGZZZZ,0.2,5198
12/1/2021,CZGFDZZZZ,0.88,3446
12/1/2021,CZADAZZZZ,2.58,37851
12/1/2021,CCZADAZZZ,0.3,13868
12/1/2021,CZADFZZZZ,2.93,7491
12/1/2021,CZAIAZZZZ,0.31,2254
12/1/2021,CCZAIAZZZ,0.12,1970
12/1/2021,CZAIBZZZZ,2.36,5624
12/1/2021,CCZAIBZZZ,0.25,1233
12/1/2021,CZADEZZZZ,1.29,5915
12/1/2021,CCZADEZZZ,0.22,2861
12/1/2021,CZHZBZZZZ,0.53,5660
12/1/2021,CZGDZZZZZ,0.27,631
12/1/2021,CZGFAZZZZ,0.45,1083
12/1/2021,CCZGFAZZZ,0.14,1865
12/1/2021,CZEAHZZZZ,0.91,7172
12/1/2021,CCZEAHZZZ,0.16,5246
12/1/2021,CZFGIZZZZ,0.64,2381
12/1/2021,CCZFGIZZZ,0.12,776
12/1/2021,CZEGEZZZZ,0.86,836
12/1/2021,CCZEGEZZZ,0.47,358
12/1/2021,CZAHBZZZZ,0.69,782
12/1/2021,CZFDCZZZZ,0.6,11276
12/1/2021,CZAGHZZZZ,2.58,2669
12/1/2021,CCZAGHZZZ,0.31,766
12/1/2021,CZGGGZZZZ,2.08,10288
12/1/2021,CZFCHZZZZ,2.06,26828
12/1/2021,CZGDIZZZZ,0.25,1638
12/1/2021,CZEEZZZZZ,2.14,1479
12/1/2021,CZFDBZZZZ,2.44,5397
12/1/2021,CZFDIZZZZ,0.74,10407
12/1/2021,CZFGFZZZZ,0.11,1063
12/1/2021,CZFDFZZZZ,0.68,12395
12/1/2021,CZFBBZZZZ,0.95,3096
12/1/2021,CCZFBBZZZ,0.19,1122
12/1/2021,CZAHEZZZZ,0.64,2639
12/1/2021,CZEIDZZZZ,0.23,2794
12/1/2021,CZECFZZZZ,0.43,7770
12/1/2021,CZFBZZZZZ,0.59,11784
12/1/2021,CZFCFZZZZ,1.45,11108
12/1/2021,CZFFGZZZZ,0.95,1668
12/1/2021,CZFGZZZZZ,0.24,3587
12/1/2021,CZDEGZZZZ,1.02,4000
12/1/2021,CCZDEGZZZ,0.21,1228
12/1/2021,CZFDHZZZZ,0.98,20547
12/1/2021,CZDCZZZZZ,0.28,1345
12/1/2021,CZEZIZZZZ,0.91,3514
12/1/2021,CCZEZIZZZ,0.11,817
12/1/2021,CZEZHZZZZ,0.93,4331
12/1/2021,CCZEZHZZZ,0.16,1739
12/1/2021,CZBZCZZZZ,1.02,885
12/1/2021,CCZBZCZZZ,0.16,1026
12/1/2021,CZFIAZZZZ,3.27,42345
12/1/2021,CCZFIAZZZ,0.33,1111
12/1/2021,CZGGEZZZZ,3.57,12452
12/1/2021,CZCEZZZZZ,0.3,1066
12/1/2021,CCZCEZZZZ,0.24,374
12/1/2021,FCZCEZZZZ,0.24,702
12/1/2021,CZCEAZZZZ,0.34,1666
12/1/2021,CZGBZZZZZ,1.87,7104
12/1/2021,CZGAFZZZZ,0.47,2853
12/1/2021,CCZGBZZZZ,0.25,6352
12/1/2021,CZGAEZZZZ,1.09,1886
12/1/2021,CZGAHZZZZ,0.59,9119
12/1/2021,CZGBHZZZZ,1.38,10282
12/1/2021,CCZGBHZZZ,0.3,1898
12/1/2021,CZGBGZZZZ,0.1,132
12/1/2021,CZEEBZZZZ,0.5,863
12/1/2021,CZEDAZZZZ,0.8,821
12/1/2021,CZEDHZZZZ,0.4,3703
12/1/2021,CZEIHZZZZ,0.42,2863
12/1/2021,CZHBEZZZZ,0.13,1954
12/1/2021,CZEIAZZZZ,1.11,6104
12/1/2021,CCZEIAZZZ,0.15,988
12/1/2021,CZFGDZZZZ,0.4,1059
12/1/2021,CZGCZZZZZ,0.56,671
12/1/2021,CZEEHZZZZ,0.66,6659
12/1/2021,CCZEEHZZZ,0.21,3347
12/1/2021,CZGFBZZZZ,0.2,4793
12/1/2021,CZFFEZZZZ,0.71,2115
12/1/2021,CZEDFZZZZ,1.17,27609
12/1/2021,CZEDGZZZZ,1.01,3027
12/1/2021,CCZEDGZZZ,0.12,1151
12/1/2021,CCZEDFZZZ,0.16,5011
12/1/2021,CZEEAZZZZ,0.45,934
12/1/2021,CZFFAZZZZ,1.91,20893
12/1/2021,CZGFZZZZZ,0.12,343
12/1/2021,CZEGZZZZZ,0.6,5393
12/1/2021,CZGHZZZZZ,0.33,529
12/1/2021,CZFCBZZZZ,1.59,5561
12/1/2021,CZFICZZZZ,0.73,1977
12/1/2021,CZAZDZZZZ,0.94,2986
12/1/2021,CCZAZDZZZ,0.22,2126
12/1/2021,CZAFEZZZZ,0.9,2712
12/1/2021,CCZAFEZZZ,0.21,2728
12/1/2021,CZEAGZZZZ,0.35,3821
12/1/2021,CZHBCZZZZ,0.64,1052
12/1/2021,CCZHBCZZZ,0.12,1408
12/1/2021,CZGEIZZZZ,0.16,1212
12/1/2021,CZGEBZZZZ,0.47,1017
12/1/2021,CCZGEBZZZ,0.27,5150
12/1/2021,CZGGZZZZZ,0.74,2505
12/1/2021,CZGFHZZZZ,0.38,1854
12/1/2021,CZEFBZZZZ,0.76,1155
12/1/2021,CCZEFBZZZ,0.17,635
12/1/2021,CZEEEZZZZ,0.69,6413
12/1/2021,CCZEEEZZZ,0.25,4635
12/1/2021,CZEEIZZZZ,0.17,376
12/1/2021,CZEBBZZZZ,0.16,3656
12/1/2021,CZFIFZZZZ,3.03,3724
12/1/2021,CZFHEZZZZ,0.46,1608
12/1/2021,CCZFHEZZZ,0.18,2201
12/1/2021,CZGEZZZZZ,0.25,1793
12/1/2021,CZABHZZZZ,2.25,11669
12/1/2021,CCZABHZZZ,0.24,4687
12/1/2021,CZFFHZZZZ,0.65,1560
12/1/2021,CZAGCZZZZ,0.37,2081
12/1/2021,CZADGZZZZ,0.42,1328
12/1/2021,CZAIZZZZZ,0.64,9794
12/1/2021,CZHAIZZZZ,0.18,2263
12/1/2021,CZAEGZZZZ,0.71,18427
12/1/2021,CZHBFZZZZ,0.41,4300
12/1/2021,CZAGZZZZZ,1.46,7926
12/1/2021,CCZAGZZZZ,0.36,3397
12/1/2021,CZAGDZZZZ,5.38,19521
12/1/2021,CCZAGDZZZ,0.56,3391
12/1/2021,CZAEEZZZZ,1.22,5024
12/1/2021,CCZAEEZZZ,0.25,5157
12/1/2021,CZFFBZZZZ,0.61,3587
12/1/2021,CZFFDZZZZ,0.69,5492
12/1/2021,CZFADZZZZ,0.15,3780
12/1/2021,CZHAEZZZZ,0.29,6217
12/1/2021,CZEFAZZZZ,1.79,7004
12/1/2021,CZEFEZZZZ,0.59,2729
12/1/2021,CCZEFEZZZ,0.22,6536
12/1/2021,CZEFGZZZZ,0.98,5729
12/1/2021,CCZEFGZZZ,0.16,2433
12/1/2021,CZEBDZZZZ,0.39,2230
12/1/2021,CCZEBDZZZ,0.15,1167
12/1/2021,CZEFDZZZZ,0.47,10918
12/1/2021,CZFHDZZZZ,1.59,10313
12/1/2021,CCZFHDZZZ,0.57,3111
12/1/2021,CZFZEZZZZ,1.79,7292
12/1/2021,CZGHBZZZZ,0.64,664
12/1/2021,CCZFZEZZZ,0.2,1675
12/1/2021,CZGFIZZZZ,2.51,6864
12/1/2021,CZHBZZZZZ,0.16,2498
12/1/2021,CZFAFZZZZ,1.53,7345
12/1/2021,CZFIDZZZZ,0.75,3564
12/1/2021,CCZFIDZZZ,0.14,1218
12/1/2021,CZFAEZZZZ,0.62,10993
12/1/2021,CCZFAEZZZ,0.24,3849
12/1/2021,CZFZHZZZZ,0.28,6297
12/1/2021,CCZFAFZZZ,0.3,4694
12/1/2021,CZGDBZZZZ,0.11,186
12/1/2021,CZFZAZZZZ,0.04,33
12/1/2021,CZECEZZZZ,0.98,5064
12/1/2021,CZEBHZZZZ,0.38,6771
12/1/2021,CZACZZZZZ,1.9,10938
12/1/2021,CCZACZZZZ,0.3,4912
12/1/2021,CZAFBZZZZ,1,5821
12/1/2021,CZDGBZZZZ,0.15,76
12/1/2021,CZAEFZZZZ,1.18,5687
12/1/2021,CCZAEFZZZ,0.17,2789
12/1/2021,CZAFGZZZZ,0.2,3343
12/1/2021,CCZAFBZZZ,0.19,3896
12/1/2021,CZEDBZZZZ,2.42,27383
12/1/2021,CZADBZZZZ,2.13,11327
12/1/2021,CZADIZZZZ,0.4,4970
12/1/2021,CCZADBZZZ,0.35,15382
12/1/2021,CZACGZZZZ,0.25,3022
12/1/2021,CZAAHZZZZ,2.22,37979
12/1/2021,CZAAGZZZZ,0.61,2910
12/1/2021,CZEBFZZZZ,1.61,11293
12/1/2021,CCZEBFZZZ,0.17,5653
12/1/2021,CZEBCZZZZ,0.44,1211
12/1/2021,CCZEBCZZZ,0.12,2315
12/1/2021,CZEZEZZZZ,2.1,10932
12/1/2021,CCZEZEZZZ,0.24,3584
12/1/2021,CZGZDZZZZ,0.53,4877
12/1/2021,CZAGGZZZZ,1.06,4623
12/1/2021,CZGZAZZZZ,0.47,3236
12/1/2021,CZFCCZZZZ,0.65,3639
12/1/2021,CZFBCZZZZ,0.6,7496
12/1/2021,CCZFBCZZZ,0.21,3520
12/1/2021,CZAZEZZZZ,1.05,4329
12/1/2021,CCZAZEZZZ,0.24,5758
12/1/2021,CZGEEZZZZ,0.16,2066
12/1/2021,CZAHGZZZZ,0.55,1808
12/1/2021,CZDEBZZZZ,0.17,772
12/1/2021,CZDECZZZZ,0.15,1260
12/1/2021,CZDEDZZZZ,0.32,2193
12/1/2021,CCZDEDZZZ,0.51,1339
12/1/2021,CZDEEZZZZ,4.81,606
12/1/2021,CCZDEEZZZ,0.2,847
12/1/2021,CZABZZZZZ,3.43,3881
12/1/2021,CCZABZZZZ,0.59,4934
12/1/2021,CZACEZZZZ,0.58,5420
12/1/2021,CZACAZZZZ,1.32,940
12/1/2021,CCZACAZZZ,0.27,1599
12/1/2021,CZACBZZZZ,0.33,1605
12/1/2021,CZACCZZZZ,0.95,5050
12/1/2021,CCZACCZZZ,0.27,3602
12/1/2021,CZDFDZZZZ,0.2,313
12/1/2021,CZAIGZZZZ,0.11,685
12/1/2021,CZAIFZZZZ,0.19,992
12/1/2021,CZAAFZZZZ,0.55,4277
12/1/2021,CCZGBIZZZ,0.19,2132
12/1/2021,CZGBIZZZZ,1.24,3024
12/1/2021,CZAHIZZZZ,2.21,8671
12/1/2021,CCZAHIZZZ,0.24,2041
12/1/2021,CZECIZZZZ,1.65,8039
12/1/2021,CZHAHZZZZ,0.55,1442
12/1/2021,CCZHAHZZZ,0.12,1288
12/1/2021,CZGZFZZZZ,1.92,10462
12/1/2021,CZEIBZZZZ,1.67,5642
12/1/2021,CCZEIBZZZ,0.31,873
12/1/2021,CCZGZFZZZ,0.36,4018
12/1/2021,CZFIIZZZZ,0.06,11
12/1/2021,CCZFIIZZZ,0.14,13
12/1/2021,FCZFIIZZZ,0.48,17
12/1/2021,CZGZZZZZZ,0.86,139
12/1/2021,CCZGZZZZZ,0.66,150
12/1/2021,CZEGFZZZZ,0.33,2445
12/1/2021,CCZEGFZZZ,0.13,581
12/1/2021,CZEECZZZZ,0.79,3938
12/1/2021,CCZEECZZZ,0.17,849
12/1/2021,CZFAGZZZZ,1.07,1312
12/1/2021,CCZFAGZZZ,0.21,382
12/1/2021,CZGAGZZZZ,5.29,15478
12/1/2021,CCZGAGZZZ,0.24,1495
12/1/2021,CCZDBEZZZ,7.75,1896
12/1/2021,CZDBDZZZZ,0,0
12/1/2021,CCZDBDZZZ,3.78,546
12/1/2021,CZGECZZZZ,0.18,1570
12/1/2021,CZFECZZZZ,0.74,4793
12/1/2021,CZFBHZZZZ,0.29,276
12/1/2021,CZEGHZZZZ,0.37,2316
12/1/2021,CCZEGHZZZ,0.18,1668
12/1/2021,CZEGIZZZZ,0.18,1162
12/1/2021,CCZEGIZZZ,0.21,2873
12/1/2021,FCZEGIZZZ,0.18,2478
12/1/2021,CZEHZZZZZ,0.22,1566
12/1/2021,CZEHAZZZZ,0.19,3972
12/1/2021,CCZEHAZZZ,0.23,592
12/1/2021,FCZEHAZZZ,0.15,1034
12/1/2021,CZEHBZZZZ,0.19,3341
12/1/2021,CCZEHBZZZ,0.13,59
12/1/2021,FCZEHBZZZ,0.12,470
12/1/2021,CZEHCZZZZ,0.61,6849
12/1/2021,CZABDZZZZ,1.63,6859
12/1/2021,CCZABDZZZ,0.13,1421
12/1/2021,CZABGZZZZ,1.45,2793
12/1/2021,CCZABGZZZ,0.24,2232
12/1/2021,CZFHGZZZZ,1.08,8936
12/1/2021,CCZFHGZZZ,0.28,4365
12/1/2021,CZFZCZZZZ,0.25,4164
12/1/2021,CZFEFZZZZ,0.7,8972
12/1/2021,CZHAZZZZZ,0.72,2116
12/1/2021,CCZHAZZZZ,0.11,1092
12/1/2021,CZHBGZZZZ,0.48,2860
12/1/2021,CCZHBGZZZ,0.13,3004
12/1/2021,CZEFIZZZZ,1.04,2734
12/1/2021,CCZEFIZZZ,0.17,2971
12/1/2021,CZIZDZZZZ,0.25,3946
12/1/2021,CZFZDZZZZ,1.17,10113
12/1/2021,CZFEZZZZZ,0.16,2144
12/1/2021,CZEZGZZZZ,2.25,14353
12/1/2021,CCZEZGZZZ,0.22,4752
12/1/2021,CZECDZZZZ,0.6,6604
12/1/2021,CCZECDZZZ,0.14,2596
12/1/2021,CZGZBZZZZ,0.35,2154
12/1/2021,CCZGZBZZZ,0.12,254
12/1/2021,CZEABZZZZ,1.12,2549
12/1/2021,CCZEABZZZ,0.13,658
12/1/2021,CZEGAZZZZ,1.72,5782
12/1/2021,CZEAFZZZZ,0.18,1694
12/1/2021,CZHBAZZZZ,0.9,4495
12/1/2021,CCZHBAZZZ,0.32,4044
12/1/2021,CZHBBZZZZ,0.7,6314
12/1/2021,CZEFZZZZZ,0.38,2944
12/1/2021,CZFCEZZZZ,0.29,16075
12/1/2021,CZFEGZZZZ,0.08,52
12/1/2021,CZGEAZZZZ,0.2,8598
12/1/2021,CZGEGZZZZ,0.64,2610
12/1/2021,CCZGEGZZZ,0.15,2651
12/1/2021,CZGFGZZZZ,0.44,1048
12/1/2021,CCZGFGZZZ,0.11,1253
12/1/2021,CZGCIZZZZ,0.8,4437
12/1/2021,CZABAZZZZ,0.46,8871
12/1/2021,CZEZCZZZZ,0.53,3222
12/1/2021,CZDEIZZZZ,0.04,6
12/1/2021,CZHBHZZZZ,0.64,3589
12/1/2021,CCZHBHZZZ,0.13,1453
12/1/2021,CZZIIZZZZ,0.8,1577
12/1/2021,CCZZIIZZZ,0.16,2180
12/1/2021,CZEEDZZZZ,0.5,2816
12/1/2021,CZFAHZZZZ,0.84,8380
12/1/2021,CCZFAHZZZ,0.22,3781
12/1/2021,CZFHIZZZZ,0.33,759
12/1/2021,CCZFHIZZZ,0.1,695
12/1/2021,CZFDDZZZZ,0.89,14586
12/1/2021,CZFBGZZZZ,0,0
12/1/2021,CCZFBGZZZ,0.32,2975
12/1/2021,CZFIEZZZZ,0.08,714
12/1/2021,CZFIBZZZZ,0.54,3853
12/1/2021,CCZFIBZZZ,0.11,1067
12/1/2021,CZAGBZZZZ,0.81,1795
12/1/2021,CCZAGBZZZ,0.21,1424
12/1/2021,CZEIFZZZZ,0.71,5676
12/1/2021,CCZEIFZZZ,0.22,933
12/1/2021,CCZADFZZZ,0.34,3414
12/1/2021,CZGCBZZZZ,0.82,3611
12/1/2021,CCZGCBZZZ,0.09,815
12/1/2021,CCZBCHZZZ,0.1,828
12/1/2021,CCZGFCZZZ,0.13,673
12/1/2021,CCZEFAZZZ,0.43,913
12/1/2021,CCZAFIZZZ,0,0
12/1/2021,CZZZGZZZZ,0,0
12/1/2021,CZHAFZZZZ,0,0
12/1/2021,CCZECGZZZ,0,0
12/1/2021,CCZGFDZZZ,0,2283
12/1/2021,CCZGAIZZZ,0,0
12/1/2021,CZZFCZZZZ,0,0
12/1/2021,CZDEAZZZZ,0,0
12/1/2021,CZDFFZZZZ,0,0
12/1/2021,CZZZDZZZZ,0,0
12/2/2021,CZAHAZZZZ,0.42,5221
12/2/2021,CZAIEZZZZ,0.54,12732
12/2/2021,CZEEGZZZZ,0.56,9022
12/2/2021,CZFCZZZZZ,0.64,13662
12/2/2021,CZAGAZZZZ,1.46,5269
12/2/2021,CCZAGAZZZ,0.25,3676
12/2/2021,CZFFZZZZZ,1.99,7230
12/2/2021,CZFZIZZZZ,0.84,4229
12/2/2021,CZGGAZZZZ,0.49,1947
12/2/2021,CZHEZZZZZ,0.09,43
12/2/2021,CCZFHFZZZ,0.11,339
12/2/2021,CZEIIZZZZ,0.48,1102
12/2/2021,CZAFIZZZZ,0.61,1162
12/2/2021,CZFZBZZZZ,0.81,4237
12/2/2021,CZACFZZZZ,1.54,9120
12/2/2021,CCZACFZZZ,0.18,2773
12/2/2021,CZABIZZZZ,1.06,6098
12/2/2021,CCZABIZZZ,0.26,2747
12/2/2021,CZAFHZZZZ,0.34,1835
12/2/2021,CZFHAZZZZ,0.59,1991
12/2/2021,CZFEAZZZZ,1.99,4360
12/2/2021,CZFIHZZZZ,1.82,18954
12/2/2021,CZEDCZZZZ,3.94,13252
12/2/2021,CCZEDCZZZ,0.88,1813
12/2/2021,CZFCAZZZZ,0.56,2729
12/2/2021,CZGZHZZZZ,0.24,4606
12/2/2021,CZHAAZZZZ,0.78,3173
12/2/2021,CZABBZZZZ,0.45,4147
12/2/2021,CZAFAZZZZ,0.26,1262
12/2/2021,CZGBDZZZZ,0.54,16818
12/2/2021,CZGDHZZZZ,0.29,1656
12/2/2021,CCZGDHZZZ,0.12,1516
12/2/2021,CZECZZZZZ,0.97,8567
12/2/2021,CZAGFZZZZ,0.59,2114
12/2/2021,CZAEZZZZZ,0.37,3256
12/2/2021,CZFZGZZZZ,1.29,16245
12/2/2021,CZFAAZZZZ,0.58,7016
12/2/2021,CZFDZZZZZ,0.79,12856
12/2/2021,CZGGIZZZZ,0.92,1185
12/2/2021,CZFHZZZZZ,3.43,5464
12/2/2021,CZEGDZZZZ,1.45,2897
12/2/2021,CCZEGDZZZ,0.34,1312
12/2/2021,CZABCZZZZ,0.59,153
12/2/2021,CCZABCZZZ,0.06,99
12/2/2021,CZFDAZZZZ,0.51,3914
12/2/2021,CZEIGZZZZ,0.17,1369
12/2/2021,CZFDGZZZZ,0.42,9138
12/2/2021,CZADHZZZZ,0.65,5870
12/2/2021,CZFBEZZZZ,0.96,14522
12/2/2021,CZFFCZZZZ,1.12,5097
12/2/2021,CZFFFZZZZ,0.22,2885
12/2/2021,CZGBBZZZZ,0.74,9962
12/2/2021,CZGHAZZZZ,0.38,319
12/2/2021,CZEAEZZZZ,0.56,7933
12/2/2021,CZGDAZZZZ,0.07,74
12/2/2021,CZEGBZZZZ,0.48,4573
12/2/2021,CCZEGBZZZ,0.19,2432
12/2/2021,CZEFCZZZZ,0.44,1500
12/2/2021,CZFDEZZZZ,5.29,8319
12/2/2021,CZAZAZZZZ,1,4696
12/2/2021,CCZAZAZZZ,0.24,5116
12/2/2021,CZEIEZZZZ,0.73,377
12/2/2021,CCZEIEZZZ,0.09,66
12/2/2021,CZEGCZZZZ,0.87,1884
12/2/2021,CZGFFZZZZ,0.22,3532
12/2/2021,CZFEDZZZZ,0.52,1835
12/2/2021,CZFEIZZZZ,0.29,4296
12/2/2021,CZFFIZZZZ,0.11,460
12/2/2021,CZEADZZZZ,0.26,2263
12/2/2021,CZGBAZZZZ,1.06,4783
12/2/2021,CCZGBAZZZ,0.4,2544
12/2/2021,CZEEFZZZZ,0.67,11097
12/2/2021,CCZEEFZZZ,0.18,4653
12/2/2021,CZAFFZZZZ,1.49,12303
12/2/2021,CCZAFFZZZ,0.18,1459
12/2/2021,FCZAFFZZZ,0.17,1062
12/2/2021,CZEBEZZZZ,0.56,1779
12/2/2021,CCZEBEZZZ,0.16,4030
12/2/2021,CZGZGZZZZ,0.57,12952
12/2/2021,CZGEHZZZZ,0.16,1692
12/2/2021,CZEGGZZZZ,0.12,248
12/2/2021,CZFAIZZZZ,1.17,5729
12/2/2021,CCZFAIZZZ,0.17,2766
12/2/2021,CZAGIZZZZ,0.71,1406
12/2/2021,CCZAGIZZZ,0.2,1480
12/2/2021,CZACIZZZZ,0.61,6266
12/2/2021,CZADZZZZZ,0.42,8628
12/2/2021,CZAEIZZZZ,0.76,2816
12/2/2021,CZAEHZZZZ,0.25,3713
12/2/2021,CZGZIZZZZ,0.81,5658
12/2/2021,CZGEDZZZZ,0.49,1345
12/2/2021,CZFGEZZZZ,1.39,5266
12/2/2021,CCZFGEZZZ,0.14,900
12/2/2021,CZABFZZZZ,2.26,5618
12/2/2021,CZAIHZZZZ,0.09,394
12/2/2021,CCZABFZZZ,0.28,9030
12/2/2021,CZACHZZZZ,1.46,14651
12/2/2021,CCZACHZZZ,0.19,3788
12/2/2021,CZBCHZZZZ,0.34,1775
12/2/2021,CZGZEZZZZ,0.61,1044
12/2/2021,CCZGZEZZZ,0.28,114
12/2/2021,CZFAZZZZZ,3.3,13548
12/2/2021,CCZFAZZZZ,0.61,3250
12/2/2021,CZHGBZZZZ,0.23,457
12/2/2021,CZECAZZZZ,3.27,25959
12/2/2021,CCZECAZZZ,0.16,1067
12/2/2021,CZHZFZZZZ,0.98,4276
12/2/2021,CCZHZFZZZ,0.22,5898
12/2/2021,CZHACZZZZ,0.22,3492
12/2/2021,CZHBDZZZZ,0.16,3823
12/2/2021,CZEZZZZZZ,0,0
12/2/2021,CZFIGZZZZ,1.23,6343
12/2/2021,CCZFIGZZZ,0.16,154
12/2/2021,CZFCGZZZZ,1.25,15935
12/2/2021,CZAEAZZZZ,0.65,9885
12/2/2021,CZAECZZZZ,1.48,5425
12/2/2021,CCZAECZZZ,0.25,3771
12/2/2021,CZCDHZZZZ,1.33,2886
12/2/2021,CCZCDHZZZ,0.3,2084
12/2/2021,CZFBIZZZZ,2.2,11131
12/2/2021,CCZFBIZZZ,0.38,4068
12/2/2021,CZAFZZZZZ,0.46,1227
12/2/2021,CZFGCZZZZ,1.51,2581
12/2/2021,CCZFGCZZZ,0.07,77
12/2/2021,CZGFEZZZZ,0.44,832
12/2/2021,CCZGFEZZZ,0.11,2246
12/2/2021,CZFGBZZZZ,2.67,10824
12/2/2021,CCZFGBZZZ,0.29,1495
12/2/2021,CZFACZZZZ,1.03,2656
12/2/2021,CCZFACZZZ,0.26,874
12/2/2021,CZDFAZZZZ,0.17,238
12/2/2021,CZDFBZZZZ,0.63,890
12/2/2021,CZZEDZZZZ,0.64,1872
12/2/2021,CCZZEDZZZ,0.14,2273
12/2/2021,CZECBZZZZ,0.65,2686
12/2/2021,CZGCDZZZZ,0.96,9323
12/2/2021,CZFGGZZZZ,0.41,4293
12/2/2021,CZFHCZZZZ,0.78,4978
12/2/2021,CZEFHZZZZ,0.08,187
12/2/2021,CZEBZZZZZ,2.24,9851
12/2/2021,CCZEBZZZZ,0.22,5279
12/2/2021,CZHZEZZZZ,0.2,350
12/2/2021,CZFZFZZZZ,0.37,5315
12/2/2021,CZGGBZZZZ,0.84,5372
12/2/2021,CZFHHZZZZ,1.45,2196
12/2/2021,CZECGZZZZ,0.64,12386
12/2/2021,CZCZBZZZZ,0.29,1468
12/2/2021,CZFBAZZZZ,1.28,15915
12/2/2021,CZHZCZZZZ,0.08,219
12/2/2021,CZADCZZZZ,0.58,2332
12/2/2021,CZAEDZZZZ,0.57,6736
12/2/2021,CZFCDZZZZ,2.62,8637
12/2/2021,CZFCIZZZZ,1.08,4542
12/2/2021,CZAZIZZZZ,1.1,2069
12/2/2021,CCZAZIZZZ,0.1,587
12/2/2021,CZFBFZZZZ,0.4,1704
12/2/2021,CZEDEZZZZ,1.23,2810
12/2/2021,CCZEDEZZZ,0.26,2867
12/2/2021,CZADDZZZZ,2.35,8380
12/2/2021,CCZADDZZZ,0.24,2661
12/2/2021,CZEBAZZZZ,1.31,2329
12/2/2021,CCZEBAZZZ,0.35,2462
12/2/2021,CZFHBZZZZ,0.53,5536
12/2/2021,CCZFHBZZZ,0.17,1908
12/2/2021,CZEZAZZZZ,0.44,1447
12/2/2021,CZFBDZZZZ,0.51,3505
12/2/2021,CZEICZZZZ,2.86,4063
12/2/2021,CCZEICZZZ,0.41,1223
12/2/2021,CZACDZZZZ,1.12,4262
12/2/2021,CCZACDZZZ,0.31,3685
12/2/2021,CZAFCZZZZ,1.51,5703
12/2/2021,CCZAFCZZZ,0.34,6197
12/2/2021,CZFABZZZZ,0.68,4542
12/2/2021,CCZFABZZZ,0.18,1740
12/2/2021,CZAFDZZZZ,1.25,1410
12/2/2021,CCZAFDZZZ,0.29,2348
12/2/2021,CZFGAZZZZ,0.33,3540
12/2/2021,CCZFGAZZZ,0.2,2755
12/2/2021,CZEFFZZZZ,0.93,2102
12/2/2021,CCZEFFZZZ,0.21,757
12/2/2021,CZGAAZZZZ,0.74,933
12/2/2021,CCZGAAZZZ,0.42,249
12/2/2021,CZHABZZZZ,0.66,2295
12/2/2021,CZGAZZZZZ,0.73,1728
12/2/2021,CZGADZZZZ,0.98,5565
12/2/2021,CCZGAEZZZ,0.17,2180
12/2/2021,CCZGADZZZ,0.2,3629
12/2/2021,CZEIZZZZZ,1.34,10263
12/2/2021,CCZEIZZZZ,0.23,1452
12/2/2021,CZFIZZZZZ,1.64,5248
12/2/2021,CCZFIZZZZ,0.34,1273
12/2/2021,CZEAZZZZZ,0.35,2282
